accommodates,bathrooms,bedrooms,beds,avg_rating,number_of_reviews,calculated_host_listings_count,host_response_rate,host_is_superhost,neighbourhood_cleansed,property_type,price
2,1.0,1.0,1.0,4.784285714285714,29,3,0.9,t,Ward 115,Entire loft,7.0909098220799835
4,2.0,2.0,2.0,4.805714285714286,17,49,1.0,f,Ward 23,Entire rental unit,7.901377353792616
4,2.0,2.0,2.0,4.905714285714285,15,1,1.0,t,Ward 53,Entire rental unit,7.262628600974241
4,2.0,2.0,2.0,5.0,3,2,1.0,t,Ward 115,Entire rental unit,8.034955024502159
4,1.0,1.0,3.0,4.797142857142857,76,5,1.0,t,Ward 70,Entire rental unit,6.556778356158042
4,2.0,2.0,3.0,4.928571428571429,6,51,1.0,t,Ward 54,Entire rental unit,7.327123292259293
2,1.5,0.0,1.0,4.7299999999999995,43,2,1.0,t,Ward 115,Entire rental unit,7.919719760924575
4,2.0,2.0,2.0,4.851428571428571,137,8,1.0,f,Ward 54,Entire rental unit,7.7702232041587855
6,2.0,3.0,3.0,4.428571428571429,1,6,1.0,f,Ward 74,Entire home,8.699681400989514
2,1.0,1.0,1.0,4.8985714285714295,125,126,1.0,t,Ward 115,Entire condo,8.066835314417336
2,1.0,2.0,2.0,4.487142857142857,17,4,0.87,f,Ward 74,Entire rental unit,7.459338895220296
3,1.0,1.0,1.0,4.890000000000001,9,1,1.0,f,Ward 61,Entire home,6.641182169740591
2,1.0,1.0,2.0,4.965714285714285,25,14,1.0,t,Ward 115,Entire rental unit,7.68937110752969
2,1.0,1.0,1.0,4.821428571428571,4,25,1.0,f,Ward 115,Entire rental unit,7.151485463904735
2,1.0,1.0,1.0,4.485714285714286,5,145,0.99,f,Ward 115,Entire rental unit,6.821107472256465
2,2.0,1.0,1.0,5.0,2,7,1.0,t,Ward 54,Private room in home,6.621405651764134
4,2.0,2.0,2.0,5.0,1,1,1.0,f,Ward 54,Entire home,8.853808274977197
2,1.0,1.0,1.0,4.8500000000000005,139,1,1.0,f,Ward 77,Entire rental unit,6.523562306149512
4,2.5,2.0,3.0,4.99,15,6,1.0,t,Ward 54,Entire condo,8.166784289056151
6,2.0,3.0,3.0,4.952857142857143,3,1,0.0,f,Ward 21,Entire home,8.30671904320269
2,1.0,1.0,1.0,4.571428571428571,1,8,0.91,f,Ward 54,Entire serviced apartment,7.9658927350845286
6,2.5,3.0,3.0,4.865714285714286,42,17,1.0,t,Ward 115,Entire home,7.99699040583765
6,2.0,3.0,3.0,4.968571428571429,9,45,0.98,t,Ward 54,Entire rental unit,8.881975184248867
4,2.0,2.0,2.0,4.8100000000000005,3,101,1.0,f,Ward 115,Entire rental unit,8.026496938945412
10,5.0,5.0,6.0,4.927142857142856,72,20,1.0,t,Ward 54,Entire villa,9.269363712425644
5,2.0,3.0,3.0,4.922857142857142,372,8,1.0,t,Ward 54,Entire home,8.57300625623545
6,1.0,3.0,3.0,4.807142857142857,8,6,1.0,f,Ward 56,Entire home,7.119635638017636
4,2.0,2.0,2.0,4.828571428571429,61,70,1.0,t,Ward 115,Entire rental unit,8.11162807830774
2,1.0,1.0,2.0,4.7871428571428565,6,6,1.0,t,Ward 59,Entire rental unit,7.430707082545968
2,1.0,0.0,1.0,5.0,27,1,1.0,f,Ward 23,Entire guest suite,6.706862336602747
2,1.0,0.0,2.0,4.8985714285714295,7,2,1.0,f,Ward 30,Entire guest suite,5.8664680569332965
12,5.5,6.0,6.0,4.928571428571429,2,1,1.0,f,Ward 100,Entire villa,7.3783837129967145
4,2.0,2.0,2.0,4.888571428571429,73,70,1.0,t,Ward 115,Entire rental unit,8.004365564979574
4,2.5,2.0,2.0,4.894285714285715,99,126,1.0,t,Ward 115,Entire condo,8.133880887949207
2,1.0,1.0,1.0,4.952857142857143,3,1,1.0,f,Ward 115,Entire rental unit,6.928537818164665
1,1.0,1.0,1.0,4.731428571428571,25,5,1.0,t,Ward 73,Private room in home,5.968707559985366
6,1.0,3.0,2.0,4.748571428571429,25,2,1.0,f,Ward 64,Entire home,6.98933526597456
2,1.0,1.0,1.0,4.928571428571429,2,1,1.0,f,Ward 15,Entire rental unit,7.208600337960199
2,1.0,1.0,1.0,5.0,2,6,1.0,f,Ward 115,Private room in bed and breakfast,7.1252830915107115
4,1.0,1.0,1.0,5.0,6,1,1.0,f,Ward 54,Entire condo,7.1731917424865985
4,1.0,2.0,2.0,4.961428571428572,11,2,1.0,t,Ward 54,Entire home,7.27655640271871
6,2.0,3.0,4.0,4.857142857142857,20,1,1.0,f,Ward 23,Entire home,8.24301946898925
7,3.0,4.0,8.0,4.738571428571428,6,2,1.0,f,Ward 54,Entire home,8.987321812850125
8,3.5,4.0,5.0,4.5,4,1,1.0,f,Ward 74,Entire home,8.237743803890933
4,2.0,2.0,3.0,4.7700000000000005,28,1,1.0,t,Ward 115,Entire rental unit,7.475339236566737
5,1.5,1.0,3.0,4.62,9,7,1.0,f,Ward 54,Entire villa,8.107720061910534
2,1.0,1.0,1.0,4.825714285714286,14,14,0.96,f,Ward 54,Entire serviced apartment,8.428143374582726
4,2.0,2.0,3.0,4.670000000000001,55,1,1.0,f,Ward 23,Entire rental unit,6.894670039433482
2,1.0,0.0,1.0,4.902857142857143,50,2,1.0,t,Ward 70,Entire guest suite,6.311734809152915
2,1.0,1.0,1.0,4.7942857142857145,18,126,1.0,t,Ward 115,Entire rental unit,7.381501894506707
2,1.0,1.0,1.0,4.970000000000001,149,1,1.0,t,Ward 73,Entire guest suite,6.293419278846481
6,1.0,2.0,5.0,4.762857142857143,3,8,1.0,f,Ward 64,Entire rental unit,6.71901315438526
2,1.5,1.0,1.0,4.7871428571428565,121,2,1.0,f,Ward 54,Entire guest suite,6.734591659972948
2,1.0,1.0,1.0,4.811428571428571,9,60,1.0,t,Ward 115,Entire rental unit,7.013915474810528
2,1.0,1.0,1.0,4.869999999999999,142,13,1.0,t,Ward 115,Entire rental unit,7.117205503164344
5,2.0,2.0,3.0,4.851428571428571,16,4,1.0,f,Ward 62,Entire rental unit,8.191740021277457
2,1.0,1.0,1.0,4.755714285714285,32,37,1.0,f,Ward 115,Entire rental unit,7.108244139731541
2,1.0,1.0,1.0,4.642857142857143,4,21,0.99,t,Ward 115,Entire rental unit,7.0909098220799835
2,1.0,1.0,1.0,4.881428571428572,98,1,1.0,f,Ward 61,Private room in home,6.775366090936392
1,0.5,1.0,1.0,4.784285714285715,36,1,1.0,f,Ward 115,Private room in rental unit,5.820082930352362
6,3.0,3.0,4.0,4.7,9,20,0.84,f,Ward 115,Entire rental unit,8.704004653483045
2,1.0,1.0,1.0,4.96,14,1,1.0,t,Ward 77,Entire rental unit,6.985641817639208
4,2.0,3.0,4.0,4.975714285714285,6,1,1.0,f,Ward 69,Entire home,7.824445930877619
4,2.0,2.0,2.0,4.7957142857142845,16,1,1.0,t,Ward 64,Entire rental unit,7.496097345175956
2,1.0,1.0,2.0,4.97,34,1,1.0,t,Ward 112,Entire guesthouse,7.362645270417825
2,1.0,1.0,1.0,4.892857142857143,68,1,1.0,t,Ward 71,Entire guest suite,6.398594934535208
6,3.0,3.0,3.0,4.9799999999999995,7,1,1.0,f,Ward 54,Entire home,7.998335395952982
4,2.5,2.0,2.0,4.845714285714286,25,28,0.98,t,Ward 54,Entire rental unit,8.055475141757274
2,1.0,1.0,1.0,4.895714285714285,8,94,1.0,f,Ward 23,Entire rental unit,7.107425474110705
4,2.0,2.0,0.0,4.457142857142856,5,2,1.0,f,Ward 115,Entire rental unit,7.616775808698373
4,2.0,2.0,3.0,4.925714285714286,70,1,1.0,t,Ward 64,Entire rental unit,7.490529402060711
4,2.5,2.0,3.0,4.691428571428572,24,3,1.0,f,Ward 74,Entire rental unit,7.989899374942939
2,1.0,1.0,1.0,4.8428571428571425,20,1,1.0,f,Ward 23,Private room in bed and breakfast,7.16703787691222
2,1.0,0.0,1.0,4.892857142857143,20,49,0.98,t,Ward 54,Entire rental unit,7.6577552711348655
4,2.0,2.0,2.0,4.988571428571428,27,13,0.99,t,Ward 23,Entire rental unit,7.272398392570047
4,1.5,2.0,2.0,4.428571428571429,1,47,0.89,t,Ward 115,Private room in rental unit,8.824824939175638
2,1.5,1.0,1.0,4.714285714285714,4,3,1.0,f,Ward 115,Private room in guesthouse,7.333023014386481
4,1.5,2.0,2.0,4.819999999999999,15,2,1.0,t,Ward 58,Entire rental unit,6.827629234502852
2,1.0,1.0,1.0,4.895714285714285,21,2,1.0,t,Ward 62,Entire home,7.22402480828583
2,1.0,1.0,0.0,5.0,1,3,1.0,f,Ward 115,Private room in rental unit,6.311734809152915
8,3.0,4.0,5.0,4.968571428571429,73,1,1.0,t,Ward 74,Entire home,8.24301946898925
2,1.0,1.0,2.0,4.591428571428572,8,5,0.7,f,Ward 6,Private room in home,6.16541785423142
4,1.0,2.0,2.0,4.865714285714286,57,1,1.0,t,Ward 115,Entire rental unit,7.018401799069201
4,1.0,2.0,3.0,4.8100000000000005,153,16,0.98,t,Ward 64,Entire cottage,7.784473235736469
2,1.0,1.0,1.0,4.891428571428571,88,181,0.99,f,Ward 115,Entire rental unit,7.957877358489813
2,1.0,0.0,1.0,4.868571428571428,16,1,1.0,t,Ward 54,Entire rental unit,7.280008252884188
6,2.0,3.0,3.0,4.452857142857143,6,4,1.0,f,Ward 115,Entire rental unit,7.70210434005105
2,1.0,1.0,1.0,5.0,2,1,0.44,f,Ward 54,Entire rental unit,6.76849321164863
6,2.0,3.0,3.0,4.912857142857143,15,8,1.0,t,Ward 61,Entire home,8.600982717145921
3,1.0,1.0,2.0,4.961428571428571,202,2,1.0,t,Ward 74,Entire home,7.229113877793302
2,1.0,1.0,1.0,5.0,6,3,1.0,f,Ward 4,Entire guest suite,6.68586094706836
8,4.0,4.0,4.0,4.685714285714285,5,70,0.99,t,Ward 54,Entire villa,8.968523555396352
4,2.0,2.0,3.0,5.0,12,1,1.0,t,Ward 64,Entire rental unit,7.83241092718792
2,1.0,0.0,1.0,4.791428571428571,81,3,0.8,f,Ward 74,Entire guesthouse,7.1316985104669115
2,1.0,1.0,1.0,4.964285714285714,110,1,0.83,t,Ward 62,Entire rental unit,6.091309882077698
1,1.0,1.0,1.0,4.971428571428571,5,1,1.0,t,Ward 77,Private room in home,6.061456918928017
3,1.0,2.0,2.0,4.7628571428571425,35,7,1.0,t,Ward 115,Private room in rental unit,7.402451520818244
2,1.0,1.0,2.0,4.985714285714287,174,1,1.0,t,Ward 70,Entire guest suite,6.628041376179533
2,1.0,1.0,1.0,4.971428571428571,26,1,1.0,t,Ward 64,Entire cabin,6.580639137284949
4,1.0,1.0,1.0,5.0,1,1,0.5,f,Ward 71,Entire cottage,8.294299608857235
2,1.0,1.0,1.0,4.728571428571429,84,3,1.0,f,Ward 115,Entire condo,6.593044534142437
4,2.0,2.0,3.0,4.905714285714287,48,1,1.0,t,Ward 115,Entire rental unit,8.576216531865699
8,2.0,4.0,5.0,5.0,6,1,1.0,f,Ward 15,Entire home,8.24301946898925
2,1.0,1.0,1.0,4.957142857142857,93,1,1.0,t,Ward 59,Private room in home,6.698268054115413
6,3.0,3.0,3.0,4.928571428571429,2,2,1.0,t,Ward 64,Entire villa,8.853808274977197
2,1.0,1.0,1.0,4.888571428571429,26,1,1.0,f,Ward 83,Entire rental unit,6.950814768442584
4,2.5,2.0,2.0,4.888571428571429,42,32,1.0,t,Ward 54,Entire rental unit,8.275121630216509
2,1.0,1.0,2.0,4.9557142857142855,32,20,1.0,t,Ward 54,Entire rental unit,8.22389538017882
6,2.0,3.0,3.0,4.78,9,3,1.0,t,Ward 64,Entire home,7.814399633804487
2,1.0,1.0,1.0,4.777142857142857,129,8,1.0,f,Ward 115,Entire rental unit,6.587550014824796
2,1.0,1.0,1.0,4.3428571428571425,10,15,1.0,f,Ward 54,Entire rental unit,6.92461239604856
6,2.0,2.0,3.0,4.908571428571428,192,4,0.99,t,Ward 115,Entire condo,7.725330037917135
2,1.0,0.0,1.0,4.9157142857142855,131,1,1.0,t,Ward 74,Tiny home,6.7912214627261855
2,1.0,1.0,1.0,4.944285714285715,13,10,1.0,t,Ward 115,Entire rental unit,6.90875477931522
6,2.5,3.0,4.0,4.928571428571429,2,1,1.0,f,Ward 59,Entire home,8.560444233410552
2,1.0,1.0,1.0,4.90142857142857,113,1,1.0,t,Ward 64,Entire guest suite,6.90875477931522
4,1.0,2.0,3.0,4.778571428571429,310,1,1.0,f,Ward 61,Entire cottage,6.950814768442584
5,3.5,3.0,3.0,4.571428571428571,1,21,0.97,t,Ward 54,Entire home,9.987047145635058
2,1.0,1.0,1.0,4.8100000000000005,15,1,0.2,f,Ward 69,Private room in home,6.903747257584598
4,1.0,2.0,2.0,4.587142857142857,18,4,1.0,t,Ward 104,Entire home,6.690842277418564
4,2.0,2.0,2.0,4.807142857142857,14,21,1.0,f,Ward 77,Entire rental unit,7.465655310134056
2,1.0,1.0,1.0,4.937142857142858,9,1,1.0,f,Ward 73,Entire rental unit,6.4692503167957724
2,1.0,1.0,2.0,4.964285714285714,106,3,1.0,t,Ward 23,Entire rental unit,6.928537818164665
2,1.0,1.0,1.0,4.477142857142858,3,2,1.0,f,Ward 64,Entire home,6.580639137284949
4,1.0,1.0,2.0,5.0,5,1,1.0,f,Ward 69,Entire rental unit,7.208600337960199
10,5.5,5.0,5.0,4.947142857142857,8,2,0.83,f,Ward 54,Entire villa,7.3783837129967145
4,1.0,2.0,2.0,4.984285714285714,9,1,1.0,t,Ward 54,Entire rental unit,6.930494765951626
2,1.0,1.0,1.0,5.0,2,42,0.99,t,Ward 115,Entire rental unit,7.170888478512505
2,1.0,1.0,1.0,4.905714285714285,12,1,1.0,t,Ward 53,Entire guesthouse,6.501289670540389
2,1.0,1.0,1.0,5.0,3,6,0.97,f,Ward 115,Entire rental unit,7.4360278163518485
6,2.0,2.0,3.0,4.88,37,6,1.0,f,Ward 100,Entire serviced apartment,7.9966538754626075
4,1.0,2.0,2.0,5.0,1,2,0.75,f,Ward 115,Entire rental unit,7.601402334583733
7,2.5,4.0,4.0,3.357142857142857,2,101,1.0,f,Ward 58,Entire home,8.207401833376355
7,2.5,4.0,4.0,4.214285714285714,4,16,1.0,t,Ward 54,Entire home,8.118802996980035
10,2.0,4.0,6.0,4.964285714285714,4,1,1.0,f,Ward 71,Entire home,8.556606193773073
2,1.0,1.0,1.0,4.531428571428572,100,5,1.0,f,Ward 64,Entire home,6.4967749901858625
2,1.5,1.0,1.0,4.957142857142857,116,1,1.0,t,Ward 115,Entire rental unit,8.062747901086354
10,5.0,5.0,5.0,4.8999999999999995,68,20,1.0,t,Ward 54,Entire villa,9.426338455129521
5,2.0,3.0,3.0,4.678571428571429,4,1,1.0,f,Ward 71,Entire home,8.24301946898925
4,4.0,2.0,3.0,4.675714285714286,106,1,1.0,t,Ward 64,Entire rental unit,7.426549072397305
2,1.0,1.0,1.0,5.0,2,1,1.0,f,Ward 64,Entire home,6.90875477931522
4,2.5,2.0,4.0,4.857142857142857,10,2,1.0,f,Ward 115,Entire rental unit,8.188966863648876
2,1.0,1.0,1.0,4.691428571428572,59,6,1.0,f,Ward 115,Entire rental unit,7.357556200910353
2,1.0,1.0,1.0,4.855714285714286,60,53,1.0,t,Ward 54,Entire condo,7.589841512182657
2,1.0,1.0,1.0,4.945714285714287,97,1,1.0,t,Ward 77,Entire rental unit,7.451241684987676
2,1.0,1.0,1.0,4.511428571428572,12,49,1.0,f,Ward 59,Entire rental unit,7.5411524551363085
2,0.5,1.0,1.0,4.107142857142857,4,6,1.0,f,Ward 115,Private room in rental unit,6.922643891475888
2,1.0,1.0,0.0,4.7128571428571435,27,74,0.89,f,Ward 54,Entire rental unit,6.646390514847729
2,1.0,1.0,1.0,4.678571428571429,4,20,1.0,t,Ward 54,Entire rental unit,7.824445930877619
2,1.0,1.0,1.0,4.942857142857143,29,5,1.0,t,Ward 2,Entire rental unit,6.51471269087253
2,1.0,0.0,1.0,4.714285714285714,6,47,0.99,t,Ward 54,Entire rental unit,7.786551806428712
2,1.0,1.0,2.0,4.634285714285714,41,5,1.0,f,Ward 62,Private room in home,6.371611847231857
2,1.0,1.0,0.0,2.5714285714285716,1,108,0.97,f,Ward 54,Entire rental unit,7.221835825288449
4,2.0,2.0,3.0,4.751428571428571,16,3,1.0,f,Ward 23,Entire condo,7.444833273892193
4,2.5,3.0,4.0,4.872857142857143,19,1,1.0,f,Ward 48,Entire rental unit,6.904750769961838
7,2.5,4.0,5.0,4.857142857142857,2,1,1.0,f,Ward 84,Entire home,8.160803920954665
2,1.0,1.0,1.0,1.5714285714285714,1,11,0.9,f,Ward 83,Private room in rental unit,7.0909098220799835
4,2.0,2.0,2.0,4.691428571428572,18,49,0.97,f,Ward 115,Entire serviced apartment,7.962763930168115
2,1.0,1.0,1.0,4.971428571428571,5,2,1.0,f,Ward 23,Private room in home,6.55250788703459
2,1.0,1.0,1.0,4.574285714285714,8,42,1.0,f,Ward 115,Entire rental unit,6.887552571664617
2,1.0,1.0,1.0,2.857142857142857,4,25,1.0,f,Ward 115,Entire rental unit,6.8501261661455
4,0.5,2.0,2.0,4.948571428571428,28,1,1.0,t,Ward 53,Entire home,6.831953565565855
2,1.0,1.0,1.0,4.714285714285714,46,12,0.99,f,Ward 115,Entire rental unit,6.803505257608338
2,1.0,0.0,1.0,4.828571428571428,5,2,0.83,t,Ward 113,Entire rental unit,6.927557906278317
4,1.0,2.0,2.0,4.2,18,145,0.99,f,Ward 115,Entire rental unit,7.311218384419629
2,1.0,1.0,2.0,5.0,6,1,0.0,f,Ward 53,Entire guesthouse,6.311734809152915
4,1.0,2.0,3.0,5.0,1,1,1.0,f,Ward 69,Entire guesthouse,7.241366283322318
2,1.0,0.0,1.0,4.8985714285714295,17,2,1.0,f,Ward 55,Entire rental unit,6.674561391814426
3,1.0,1.0,2.0,4.917142857142857,83,2,1.0,t,Ward 115,Entire guest suite,6.782192056006791
6,3.0,3.0,3.0,4.908571428571428,96,38,1.0,t,Ward 54,Entire villa,9.049584593096789
4,2.0,2.0,2.0,4.8999999999999995,10,126,1.0,t,Ward 115,Entire rental unit,8.172164452111904
2,2.0,1.0,1.0,5.0,1,1,1.0,f,Ward 23,Entire home,6.559615237493242
2,1.0,0.0,1.0,4.648571428571429,107,6,1.0,f,Ward 77,Entire serviced apartment,6.726233402358747
4,1.0,2.0,2.0,4.815714285714286,7,2,1.0,f,Ward 69,Entire home,7.333676395657684
4,2.0,2.0,3.0,4.9557142857142855,62,1,1.0,t,Ward 64,Entire home,7.1785454837637
5,2.0,2.0,4.0,4.714285714285714,1,2,0.67,f,Ward 115,Entire rental unit,8.987321812850125
6,3.0,3.0,4.0,4.981428571428571,30,1,1.0,f,Ward 69,Entire villa,8.699681400989514
2,1.0,1.0,1.0,4.065714285714286,13,49,1.0,f,Ward 54,Entire rental unit,6.9650803456014065
4,2.0,2.0,2.0,4.928571428571429,4,1,1.0,f,Ward 58,Entire home,8.412054873292933
4,2.0,2.0,2.0,4.778571428571429,65,37,1.0,f,Ward 115,Entire rental unit,7.881182202227102
4,1.5,1.0,2.0,4.757142857142858,36,1,1.0,t,Ward 107,Entire townhouse,6.92951677076365
2,1.0,1.0,1.0,4.952857142857143,3,1,1.0,f,Ward 54,Entire rental unit,7.065613363597717
4,2.0,2.0,3.0,4.905714285714285,9,43,1.0,f,Ward 100,Entire rental unit,7.3783837129967145
2,0.0,0.0,1.0,4.9399999999999995,70,18,1.0,t,Ward 115,Entire rental unit,6.96979066990159
1,1.0,1.0,1.0,4.855714285714286,53,4,1.0,f,Ward 59,Private room in rental unit,5.771441123130016
6,2.0,3.0,3.0,4.631428571428572,19,4,1.0,t,Ward 69,Entire home,8.006700845440367
6,4.0,4.0,4.0,4.9071428571428575,65,5,1.0,f,Ward 105,Entire home,7.719129840906732
8,4.0,4.0,6.0,4.909999999999999,193,4,1.0,t,Ward 115,Entire home,9.04793908261736
2,1.0,1.0,1.0,5.0,2,1,1.0,f,Ward 113,Entire home,7.059617628291383
2,1.0,1.0,1.0,4.6414285714285715,18,2,1.0,f,Ward 54,Private room in home,7.438971592395862
2,1.0,1.0,1.0,4.9471428571428575,19,2,1.0,f,Ward 59,Private room in guest suite,6.803505257608338
14,5.5,5.0,9.0,4.918571428571428,55,1,1.0,t,Ward 74,Entire villa,8.899730794880696
8,3.0,4.0,5.0,4.905714285714287,3,1,0.6,f,Ward 74,Entire home,8.92665032079394
4,2.0,2.0,2.0,4.368571428571428,80,1,1.0,f,Ward 23,Entire rental unit,7.052721049232323
2,1.0,1.0,1.0,4.545714285714285,16,1,1.0,f,Ward 55,Entire rental unit,7.009408932708637
6,1.5,3.0,4.0,4.75,4,4,1.0,f,Ward 56,Entire rental unit,7.732369222284388
2,1.0,1.0,1.0,4.53,70,1,1.0,t,Ward 115,Entire rental unit,7.014814351275545
2,1.0,1.0,1.0,4.8585714285714285,3,7,1.0,f,Ward 5,Private room in bed and breakfast,6.478509642208569
4,1.0,2.0,3.0,4.522857142857143,68,1,1.0,f,Ward 57,Entire townhouse,7.313886831633462
2,1.0,0.0,1.0,4.634285714285714,16,1,1.0,f,Ward 71,Entire rental unit,6.852242569051878
2,1.0,1.0,1.0,4.781428571428571,13,70,0.99,t,Ward 115,Entire rental unit,7.280697195384741
2,1.0,0.0,1.0,4.975714285714285,37,1,1.0,t,Ward 64,Entire rental unit,7.00397413672268
2,1.0,1.0,1.0,4.622857142857143,61,3,1.0,f,Ward 115,Entire rental unit,6.849066282633458
10,5.5,5.0,5.0,4.872857142857143,163,1,1.0,t,Ward 115,Entire villa,9.311451873344595
5,1.0,2.0,3.0,4.86,69,2,1.0,t,Ward 69,Farm stay,7.720905251936779
4,1.0,2.0,2.0,4.905714285714287,3,1,1.0,f,Ward 77,Entire rental unit,7.52294091807237
4,1.0,2.0,3.0,4.717142857142858,60,1,1.0,f,Ward 64,Entire rental unit,7.117205503164344
6,2.0,3.0,4.0,4.704285714285715,34,6,1.0,t,Ward 115,Entire rental unit,8.247482004285693
5,2.0,2.0,2.0,4.894285714285715,98,2,1.0,f,Ward 63,Entire home,7.141245122350491
6,2.0,3.0,4.0,4.894285714285714,127,1,0.9,t,Ward 64,Entire rental unit,7.719129840906732
2,1.0,1.0,1.0,4.905714285714287,3,16,1.0,t,Ward 115,Entire rental unit,7.13966033596492
2,1.0,3.0,1.0,4.928571428571429,2,8,0.91,f,Ward 115,Room in hostel,6.795705775173514
2,1.0,1.0,1.0,4.918571428571428,28,60,0.99,t,Ward 115,Entire rental unit,7.328437352895162
2,1.0,1.0,1.0,3.9714285714285715,5,6,1.0,f,Ward 8,Private room in guest suite,6.398594934535208
7,2.0,3.0,3.0,4.982857142857142,8,2,1.0,f,Ward 77,Entire home,7.444833273892193
2,1.0,1.0,2.0,4.214285714285714,2,1,0.1,f,Ward 115,Private room in rental unit,6.698268054115413
2,1.0,1.0,1.0,4.585714285714286,10,181,0.99,f,Ward 115,Entire rental unit,7.693025748417888
3,1.0,2.0,2.0,4.702857142857143,12,38,1.0,t,Ward 64,Entire rental unit,7.164720378771857
2,1.0,0.0,1.0,4.908571428571428,22,33,0.96,t,Ward 115,Entire rental unit,6.923628628138427
2,1.0,1.0,1.0,4.974285714285714,11,3,1.0,f,Ward 23,Private room in home,6.695798917058491
2,1.0,1.0,1.0,4.928571428571429,2,6,1.0,f,Ward 77,Private room in home,6.848005274576363
14,6.0,7.0,8.0,4.352857142857142,30,1,0.6,f,Ward 74,Entire villa,8.294299608857235
2,1.0,1.0,1.0,4.8,27,2,1.0,t,Ward 23,Private room in guest suite,6.447305862541213
2,1.0,1.0,1.0,4.661428571428571,16,49,0.97,f,Ward 59,Room in hotel,7.463363045520021
8,2.0,4.0,5.0,4.8114285714285705,93,60,1.0,t,Ward 77,Entire villa,8.423761246623686
2,1.0,1.0,1.0,4.948571428571428,67,1,1.0,t,Ward 70,Private room in home,6.55250788703459
4,2.0,2.0,4.0,4.894285714285714,47,1,1.0,f,Ward 77,Entire rental unit,7.244941546337007
2,1.0,1.0,1.0,4.758571428571429,54,16,0.96,f,Ward 54,Entire rental unit,6.639875833826536
6,3.0,3.0,5.0,1.2857142857142858,1,1,1.0,f,Ward 74,Entire villa,8.081475040137052
2,1.5,1.0,1.0,4.96,284,3,1.0,t,Ward 115,Entire rental unit,7.039660349862076
5,2.0,2.0,5.0,5.0,2,3,1.0,f,Ward 23,Entire rental unit,7.889459149404524
4,2.5,2.0,2.0,4.887142857142857,42,10,1.0,t,Ward 115,Entire rental unit,7.60339933974067
4,1.0,2.0,2.0,4.92,27,1,1.0,t,Ward 64,Entire rental unit,7.170888478512505
2,1.0,1.0,2.0,4.908571428571428,42,1,1.0,t,Ward 54,Entire rental unit,7.102499355774649
5,1.5,3.0,3.0,4.907142857142857,48,1,1.0,t,Ward 77,Entire townhouse,7.237778191923443
4,2.0,2.0,2.0,5.0,1,1,0.67,f,Ward 59,Entire home,8.055475141757274
4,1.0,2.0,3.0,4.88,6,1,1.0,f,Ward 64,Entire rental unit,6.81783057145415
8,4.5,4.0,4.0,4.838571428571428,22,14,0.96,f,Ward 54,Entire villa,9.653871680890804
2,1.0,1.0,2.0,5.0,1,4,0.8,f,Ward 73,Entire guesthouse,7.313886831633462
2,1.0,1.0,1.0,4.747142857142856,56,1,1.0,f,Ward 115,Entire rental unit,6.720220155135295
2,1.5,0.0,1.0,4.752857142857143,8,8,1.0,f,Ward 23,Entire rental unit,6.79794041297493
2,1.0,1.0,1.0,4.965714285714286,55,22,1.0,t,Ward 61,Entire rental unit,7.504391559161238
7,3.5,3.0,5.0,4.888571428571429,131,60,1.0,t,Ward 77,Entire home,8.692490133273228
2,1.0,1.0,1.0,4.827142857142857,9,5,1.0,f,Ward 54,Room in hotel,8.31898612539206
2,1.0,1.0,1.0,5.0,1,49,0.97,f,Ward 115,Room in hotel,7.352441100243583
2,1.5,1.0,1.0,4.845714285714286,95,4,1.0,t,Ward 54,Entire rental unit,7.989899374942939
2,1.0,1.0,1.0,4.861428571428571,89,4,0.91,t,Ward 54,Entire rental unit,7.8168199657645525
2,1.0,0.0,1.0,3.9285714285714284,2,2,1.0,f,Ward 115,Entire rental unit,7.014814351275545
2,1.0,1.0,1.0,4.832857142857143,33,1,1.0,t,Ward 54,Entire rental unit,7.208600337960199
10,6.5,5.0,5.0,4.952857142857143,3,5,1.0,f,Ward 62,Entire villa,9.254452946594503
2,1.0,1.0,1.0,4.762857142857143,3,70,1.0,t,Ward 115,Entire rental unit,7.613818684808629
2,1.0,1.0,2.0,4.8585714285714285,14,3,1.0,t,Ward 64,Room in bed and breakfast,7.300472814267799
2,1.0,1.0,1.0,5.0,1,2,1.0,f,Ward 57,Entire cottage,5.8888779583328805
3,1.0,1.0,1.0,4.571428571428571,1,10,1.0,f,Ward 54,Entire rental unit,7.080867896690782
4,2.0,2.0,2.0,4.89,30,1,1.0,t,Ward 54,Entire condo,7.982074875081202
2,1.5,1.0,1.0,5.0,1,8,1.0,f,Ward 15,Private room in guesthouse,7.3783837129967145
4,1.0,2.0,3.0,4.464285714285714,31,1,1.0,f,Ward 77,Entire home,7.604396348796338
6,3.0,4.0,6.0,4.785714285714286,2,1,1.0,f,Ward 59,Entire home,9.04793908261736
4,1.0,2.0,3.0,4.700000000000001,9,2,1.0,f,Ward 64,Entire home,6.90875477931522
4,1.0,2.0,3.0,4.781428571428571,26,7,1.0,t,Ward 61,Entire rental unit,7.977625098784593
4,2.0,2.0,2.0,3.7142857142857144,1,101,1.0,f,Ward 115,Entire loft,8.152198015861787
2,1.0,1.0,1.0,4.958571428571429,36,20,1.0,t,Ward 115,Entire vacation home,8.699514748210191
12,7.0,6.0,7.0,4.981428571428571,15,21,0.97,t,Ward 54,Entire villa,10.546682644153423
